id,created_at,attitudes_count,comments_count,reposts_count,screen_name,follow_count,followers_count,gender,text
4393192617066573,2019-07-12,442,72,6409,湖南消防,1907,2380691,m,黄晓明超话 #电影烈火英雄# 来看江立伟队长介绍居家网红必备神器了，这些知识点，你Get了吗？@黄晓明 @电影烈火英雄 湖南消防的微博视频 
4392870280945149,2019-07-11,830,951,299,中国电影报道,1664,7521878,m,【直播：电影《烈火英雄》发布会 黄晓明 杜江 杨紫讲述幕后故事】#直播大明星#我们正在为您现场直播电影烈火英雄超话 发布会，导演陈国辉、监制刘伟强以及演员黄晓明超话 杜江超话 杨紫超话 等将登台亮相与大家分享影片幕后故事，千万不要错过哦！ 中国电影报道的微博直播 . 
4391745188306134,2019-07-08,17652,11259,12904,Mr_刘学义,343,2165785,m,这哥们，影视歌综全面发展啊！七月九日《亲爱的，热爱的》。七月二十六日湖南卫视《中餐厅》。八月一日《烈火英雄》八月二日《沉默的证人》。我们瘦瘦的@杨紫 老师，都去支持一下啊啊啊啊啊啊啊啊！！！ 
4390645886316125,2019-07-05,638,212,100,张哲瀚疯子工作室,15,214022,m,张哲瀚超话#张哲瀚烈火英雄# 支撑消防员👨🚒一往无前的，是忠诚无二的信念，是守护人民的责任！八月一日，与郑志一起，致敬伟大的消防英雄！ 
4387853397845666,2019-06-27,20599,13686,15892,霍思燕,1042,18131293,f,#烈火英雄泪目# 让我们一起期待影片的上映 霍思燕的微博视频 
4387356662474612,2019-06-26,1177,178,254,新浪电影,1770,27069812,m,#电影烈火英雄#发布“留言”版预告，消防员们被困火海，杜江扮演的队长吩咐队员们给家人留一段话，“我们死在这也要让他们知道我们干了什么”。影片由陈国辉执导，黄晓明、杜江、谭卓、杨紫、欧豪、侯勇等出演，将于8月1日上映。 新浪电影的微博视频 
4387833244474274,2019-06-27,1360,188,111,Du_Mber小姐,167,57003,f,#烈火英雄泪目#|杨紫超话哪有什么岁月静好，不过是有人为你负重前行根据真实事件改编的消防题材电影《烈火英雄》即将在8月1日上映和@杨紫 （饰王璐）一起致敬消防人员同时期待与大众0801在电影院的见面 
4387769385993824,2019-06-27,844,499,159,电影烈火英雄,200,39002,m,#电影烈火英雄##烈火英雄泪目#眼前的火海熊熊，心中的牵挂未熄。家里的妻儿父母，身边的兄弟战友，英雄心里也有一份柔软。可是责任在肩，只能勇往直前。愿你们不负使命，也愿你们平安凯旋。 
4394987691387041,2019-07-17,456,164,163,中国电影报道,1664,7521878,m,【《烈火英雄》发布单人海报 直面烈火守护你我】#电影烈火英雄#今日发布“为你勇敢”版单人海报。黄晓明超话 杜江超话 欧豪超话 等人组成的救火小队身着消防服，在一片火海中勇往直前。侯勇超话 站在火场的指挥中心外，手握对讲指挥着这张壮烈的消防战斗。#杨紫#神情悲伤地奔跑着，心 ...全文
4395002836473054,2019-07-17,2030,102,159,X玖少年团,126,1698568,m,谷嘉诚超话 ✖#电影烈火英雄# 海报火海烟阵里不会退缩灼灼烈焰前未曾后悔@X玖少年团谷嘉诚BAE 饰 周浩8月1日🎬影院见！ 
4394003757540180,2019-07-14,708,139,98,莫道紫情,1235,75588,f,#杨紫 CP感#杨紫佟年超话 杨紫的旁白选取@杨紫 在《战长沙》《亲爱的，热爱的》和《烈火英雄》三部戏里的旁白，来感受一下杨紫在不同剧本风格下的台词功底！看完佟年大家去电影院支持王璐和乔琳啊！ 莫道紫情的微博视频 
4392900538056337,2019-07-11,514,111,72,新浪电影,1770,27069812,m,#电影烈火英雄#发布会，主演黄晓明、杜江、杨紫、 印小天、谷嘉诚、高戈等亮相，主演还现场演示灭火器正确使用方法。图@王远宏 
4393292298925136,2019-07-12,670,152,64,微博电影,2093,13703269,m,才27岁的杨紫@杨紫 ，已经是有着17年表演经验的“老戏骨”了，但两年前，杨紫曾在微博上说过：“对于电影来说，我其实还是个新人。”今年的#欢乐暑期档# ，小猴子将带来电影《烈火英雄》与《沉默的证人》两部作品，期待转战大银幕的“新人紫”能给我们带来更多惊喜！点击话题#夏日最HOT演员# ，为努力 ...全文
4393202125380569,2019-07-12,817,490,1352,TODS,150,360037,f,最可爱“消防员”出勤~@杨紫 一袭红装亮相#电影烈火英雄# 发布会，黑色腰带点缀其间，于优雅可爱中增添一抹飒然风采。#TOD'S2019秋冬# 
4393591788878876,2019-07-13,833,519,1030,芒果娱乐,531,3345890,f,#电影烈火英雄# 被黄晓明讲解如何使用灭火器的视频吸引了，还有一堆消防微博集体转发打call，晓明哥一本正经卖安利的样子还挺可爱的想说这样有趣又实用的灭火器知识普及真的应该多来点！ 芒果娱乐的微博视频 
4393192617066573,2019-07-12,442,72,6409,湖南消防,1907,2380691,m,黄晓明超话 #电影烈火英雄# 来看江立伟队长介绍居家网红必备神器了，这些知识点，你Get了吗？@黄晓明 @电影烈火英雄 湖南消防的微博视频 
4392870280945149,2019-07-11,830,951,299,中国电影报道,1664,7521878,m,【直播：电影《烈火英雄》发布会 黄晓明 杜江 杨紫讲述幕后故事】#直播大明星#我们正在为您现场直播电影烈火英雄超话 发布会，导演陈国辉、监制刘伟强以及演员黄晓明超话 杜江超话 杨紫超话 等将登台亮相与大家分享影片幕后故事，千万不要错过哦！ 中国电影报道的微博直播 . 
4391745188306134,2019-07-08,17652,11259,12904,Mr_刘学义,343,2165785,m,这哥们，影视歌综全面发展啊！七月九日《亲爱的，热爱的》。七月二十六日湖南卫视《中餐厅》。八月一日《烈火英雄》八月二日《沉默的证人》。我们瘦瘦的@杨紫 老师，都去支持一下啊啊啊啊啊啊啊啊！！！ 
4404223095079502,2019-08-11,12912,451,55,新浪电影,1770,27069818,m,关于电影《上海堡垒》目前的低分与争议，一个小调查，看看大家在看过这部电影之后的满意度究竟如何。也可以在评论中分享对这部电影的看法。（微博投票最多只有4个选项，本次投票为4分制，最高分为4分“非常满意”，最低分为1分“非常失望”。） 新浪电影的微博投票 
4404796272587235,2019-08-13,3256,727,189,新浪电影,1770,27069818,m,#上海堡垒道歉声明#《上海堡垒》官微就未经授权使用博主@_Shawn_Wang_ 原创素材，进行影片宣传一事正式道歉，称已下架侵权微博、联系作者道歉并主动赔偿。12日晚间，博主“_Shawn_Wang_”表示该片的宣传物料涉及侵权，并在微博发声维权。#上海堡垒宣传素材涉抄袭# 
4404797761392371,2019-08-13,1484,661,114,新浪娱乐,3374,28914723,f,#上海堡垒道歉声明# 13日，@电影上海堡垒 官微就未经授权使用博主@_Shawn_Wang_ 原创素材进行影片宣传一事正式道歉，称已下架侵权微博、联系作者诚恳道歉并主动赔偿。据悉，12日晚，该博主发文表示 #上海堡垒宣传素材涉抄袭# 。 
4405155187442213,2019-昨天 11:45,257,102,35,虎扑的步行街,2235,4902348,m,上海堡垒真的不差，我觉得挺好的 
4404066085624193,2019-08-11,9571,2669,368,八组吃瓜菌,661,1307454,m,小组热议，《上海堡垒》的导演滕华涛熬夜写道歉信的时候，鹿晗还在熬夜打游戏 
4404403274455735,2019-08-12,25639,278,60,重庆晨报,4036,8741187,m,【#哪吒#票房破35亿与#上海堡垒#失利：内容才是“王道”】一边是票房强势冲破35亿元的国产动漫骄子，另一边是流量明星加持却票房惨淡的大IP科幻片，上周末，电影《哪吒之魔童降世》和《上海堡垒》的不同遭遇，无疑给国内电影行业带来一个深刻的新启示：唯流量明星或已开始“过时”，口碑才是市场真正的 ...全文
4403740499101084,2019-08-10,14257,9587,4279,电影上海堡垒,25,194884,m,大堡上映第二天，已经有超过220万观众观影，感谢所有走进影院的你，也感谢那些为我们提出宝贵意见的你。看电影是一件很主观的事情，需要自己去亲自感受。对于合理的建议与批评，我们会认真反思；对于无理的谩骂与诋毁，我们也有自己的底线与坚持。同时，我们陆续收到观众反馈，称出现了有偿打低分的 ...全文
4403524291174516,2019-08-09,12074,6888,805,第一娱闻联播,283,3347143,m,#影院否认上海堡垒票房造假#上海堡垒特效良心，鹿晗演技打磨沉淀，世界末日好听支持上海堡垒，支持江洋 
4404219425178682,2019-08-11,6538,7151,709,娱乐星事,621,3551380,f,#上海堡垒原著作者江南致歉# 上海堡垒的电影导演道歉了，作者也跟着道歉，按这个方向下去，感觉所有有关联的人都要道歉了 突然好心疼这个剧照 难道全部人都觉得这部电影不好看吗？ 
4403683012060660,2019-08-10,6668,2368,1970,鹿透社,197,532740,m,#上海堡垒评分# 昨天和一位朋友讨论电影，他12345说了好几条电影哪里哪里不好，我问他，你看过电影吗？他说“没有，别人都这么说”…我看完电影再看打分，第一反应【怎么会这么低】从开画首日凌晨第一分钟（可电影最早8点才开始首映）就有大规模一星恶评涌入，有专门的校内jian zhi给电影刷差评，6/ ...全文
4404605427777449,2019-08-12,14740,4168,939,新浪电影,1770,27069818,m,#上海堡垒宣传素材涉抄袭#《上海堡垒》在口碑争议之后，不得不面对宣传素材涉嫌抄袭的质疑——博主@_Shawn_Wang_ 表示该片在微博宣传时盗用其原创素材，并po出官微、导演的微博截图与自己的素材进行对比。新浪电影就此事求证《上海堡垒》片方，但尚未得到答复。 
4404054458995779,2019-08-11,418666,5999,796,中国日报,867,42841390,m,【投票：你认为一部好的科幻电影最重要的是什么？】今年年初的《流浪地球》上映后，让不少影迷对国产科幻电影充满了期待，然而被认为接力棒的《上海堡垒》于近日上映后，口碑和票房却相差甚远，在某网站的评分不到4分。#上海堡垒导演道歉# 中国日报的微博投票 
4404068267242655,2019-08-11,360061,4409,675,财经网,944,34106211,m,【投票：你觉得#上海堡垒票房#为什么不太行？】#上海堡垒导演道歉#由鹿晗、舒淇主演的电影《上海堡垒》目前豆瓣评分仅3.3，排片仅有10.5%，上座率更是只有2.4%，上映三天票房刚刚破亿。今晨，《上海堡垒》导演发微博道歉，称“谢谢所有观众的批评”。你觉得《上海堡垒》票房为什么不太行？  ...全文
4404802588931496,2019-08-13,49150,462,96,影视圈老顽童,707,4776731,m,#上海堡垒道歉声明#浅谈《上海堡垒》急速下滑，导演熬夜致歉声明到底是谁的错？编剧 特效 导演 演员？ 
4405297558932016,2019-08-15,1967,623,1574,M鹿晗的柠檬精M,2746,567,f,鹿晗超话央视6台评论了上海堡垒，我录了屏，这是上，应该还有下 M鹿晗的柠檬精M的微博视频 
4403676288291534,2019-08-10,44229,3991,4391,新浪娱乐,3374,28914723,f,#粉丝叫错鹿晗电影角色名#《上海堡垒》深圳路演， 有现场粉丝向鹿晗@M鹿M 表白，激动嘴瓢将“江洋我爱你”喊成“sunyang我爱你”小鹿在疯狂憋笑后开玩笑说：“你是不是走错厅了”你有get#引起爱豆注意的好方法#吗？  新浪娱乐的微博视频 （视频cr：汀野白聿） 
4404971325995532,2019-08-13,2474,1543,216,娱蜀黍,509,3805722,m,鹿晗和舒淇主演的科幻电影《上海堡垒》微博讨论热度惊人获微博电影榜周榜Top1！🏆 能在有大热电影上映时获得电影榜冠军实属不易，期待电影票房走向越来越好。 
4404092698693640,2019-08-11,2651,269,41,新浪娱乐,3374,28914723,f,#午间娱乐播报##上海堡垒导演道歉# 称影片赔钱了 《上海堡垒》导演滕华涛道歉 杨幂终止与范思哲合作:中国领土完整不可侵犯杨幂发声明终止与范思哲合作 麦莉锤弟分手 结婚仅8个月 麦莉锤弟离婚  徐冬冬尹子维分手  徐冬冬尹子维分手 郑爽首度节目中评价男友 张恒自曝曾不喜欢她 张恒自曝初识不是很喜欢郑爽 
4404608531061817,2019-08-12,3132,1756,269,新浪娱乐,3374,28914723,f,#上海堡垒宣传素材涉抄袭# 12日，博主@_Shawn_Wang_ 发文维权，称电影《上海堡垒》在微博宣传时盗用其拍摄的原创视频素材，并po出官微、导演的微博截图与自己的素材进行对比，引发网友讨论。新浪娱乐就此事求证《上海堡垒》片方，但尚未得到答复。 
4404751922066115,2019-08-13,9530,2920,651,instasize头像,68,866919,f,我翻了1000条《上海堡垒》的一星差评，挑出了这16条，笑了一整天 
4404181638657441,2019-08-11,23504,23411,1846,中国新闻网,1317,46618963,m,【#上海堡垒原著作者江南致歉#：辜负了你的等待】继#上海堡垒导演道歉#后，电影《上海堡垒》原著作者、编剧也通过微博表示，致歉于那些不喜欢电影的朋友，“辜负了你的等待”。他同时称，感谢每个参与电影的人，很多都曾是我的读者，努力过，看到了。（记者 宋宇晟） 
4405530972018475,2019-08-15,273,333,233,娱Ms,1301,3462969,m,#龙族真人电影#江南的小说龙族将被翻拍成真人电影，导演是韩延，网友发现官微以开，公司和上海堡垒是一家的，不知道电影会怎么样？期待一下 。 
4405529029561693,2019-08-15,46,10,9,央证公开课,126,46576642,f,【为什么我要吹爆《上海堡垒》？】（金错刀） 
4404056153541423,2019-08-11,19006,325,150,每日经济新闻,1302,40342149,m,【有奖投票：#上海堡垒导演道歉#，你认为《上海堡垒》票房低是什么原因？】鹿晗舒淇主演的电影《上海堡垒》目前豆瓣3.3，淘票票评分6.0，猫眼评分6.0，#上海堡垒票房# 上映三天未破亿。今早，上海堡垒导演滕华涛在其微博详述影片受到的争议，表示道歉，称谢谢大家的批评。你认为《上海堡垒》票房低 ...全文
4404026030817265,2019-08-11,200690,94188,253115,黄油小熊,650,267043,m,以往拍的电影，也有观众不喜欢，但大都是就电影批评电影，可今天看到有网友说——《流浪地球》打开了中国科幻的一扇门，《上海堡垒》又给关上了，真的是非常难过。这不仅仅是对电影不满意，也是对中国科幻电影的期待落空了，作为导演，我有着不可推卸的责任。真的很抱歉，因为我相信，没有人想要去关上 ...全文
4405185830551295,2019-08-15,793,520,326,圈内老鬼,357,4828833,m,老鬼看了一下，鹿晗新电影《上海堡垒》票房才1.1亿，各大平台评分都历史超低，真的太惨了，这部电影可是投资了3.6亿，这点票房还不够付演员片酬的。这部电影的失败，很好说明几个问题：1、流量救不了电影票房，鹿晗6千万粉丝，应该能撑起一些票房，可票房还是刚破1亿。2、学好莱坞靠特效这招没用， ...全文
4404115263777273,2019-08-11,24008,411,132,广州日报,3494,15222782,m,【#上海堡垒导演道歉#  对国产科幻电影你还会期待吗？】上映3天的国产科幻电影《上海堡垒》票房口碑皆不理想，导演滕华涛今日发博致歉，称“看到有网友说‘《流浪地球》打开了中国科幻的一扇门，《上海堡垒》又给关上了’，真的是非常难过。”对于网友观点，对于国产科幻电影，你的看法是？  ...全文
4404089100599268,2019-08-11,13266,5448,773,瓜组每日播报,295,1292717,m,瓜组热议：上海堡垒导演熬夜道歉，男主鹿晗熬夜打游戏，还在采访时说“大家还是多体谅体谅我，别一上来一听说是我演的就不看了。大家给我一个进步的过程，总有一天会看到我的好的。” 
4404469821711103,2019-08-12,944,1485,194,澎湃新闻,524,17860349,m,【《上海堡垒》票房失利， 是对中国电影的一次警醒】8月的第二个周末，上海经历着台风，一部关于上海的灾难片也经历了“狂风暴雨”。《上海堡垒》票房惨败，首周末的票房刚刚勉强破亿，豆瓣评分跌至3.3，排片已经下降到7.8%。这部号称投资3亿多的“科幻巨制”，意味着原本的市场定位起码是冲10亿级别去 ...全文
4404049862539298,2019-08-11,11443,13513,1743,圈八戒,465,2760534,m,#上海堡垒导演道歉# 滕华涛道歉表示“不想关中国科幻的门，希望还有以后，也希望中国科幻电影可以越来越好。”可以说，任何事情都无法做到每个人都会喜欢，希望大家要理智，不要去恶意过分的批评，任何人经过努力的作品都值得被尊重！ 
4404016215425062,2019-08-11,30864,573,800,热搜专员,1135,876745,f,#上海堡垒票房#票房不怎么理想又看到很多人说鹿晗头发的，求你们去看一下原著和导演的解释吧，真的，不剪是为了贴合原著，导演要求的，别揪着这个黑了，那你觉得剧中各位演技如何#上海堡垒导演道歉#不过导演态度不错。 热搜专员的微博投票 
4403677463176060,2019-08-10,2296,1699,165,爆笑小视频,2378,5757248,m,#上海堡垒评分# 有网友反应，鹿晗舒淇主演的《上海堡垒》，影院居然出现手写票！手写票是不计入票房的，感受到了满满的恶意……上海堡垒你看了么？来说说到底值不值得一看 
4404732866815586,2019-08-13,1635,1158,214,圈八戒,465,2760534,m,#上海堡垒宣传素材涉抄袭#上海堡垒宣传素材被博主@_Shawn_Wang_  质疑抄袭，该博主发文po图为证，并将上海堡垒宣传图和自己原创图对比，目前还没有得到官方答复！ 
4405017420760473,2019-昨天 02:37,904,347,190,娱闻蜀黍,217,8731747,m,#毕志飞谈上海堡垒#《逐梦演艺圈》导演毕志飞谈鹿晗的《上海堡垒》观后感，称：感觉这个片子确实有点让人失望了，总体感觉像喝了一碗白开水，不太新鲜，并且故事可能不太成立，导致有些地方比较难入戏，对主要人物的刻画和分配不够突出重点和主次。你们去看了吗？同意他的说法吗？ 
4403530653397816,2019-08-10,4641,1393,258,10月8号扎心了,741,35121,m,#上海堡垒陆沉# lh看完真的震惊了，上海陆沉的场景真的太震撼了，动图展现出来的真心不如电影院里观看时来的震撼，鹿晗饰演的江洋最后冲向母舰的场景更让人热血澎湃@电影上海堡垒 
4404093390488963,2019-08-11,132447,1974,872,剧荒小阿姨,76,4468894,f,#上海堡垒导演道歉# #上海堡垒票房# 怎么看《上海堡垒》？剧荒小阿姨的微博投票 
4403647041440148,2019-08-10,6516,1754,1188,扒圈老鬼,968,4083082,m,有网友反应，鹿晗舒淇主演的上海堡垒，影院居然出现手写票！好像手写票是不计入票房的，这是怎么回事？ 
4404806464501112,2019-08-13,9176,191,95,追剧嗑瓜子,513,1077050,f,#上海堡垒道歉声明#导演道歉，原著作者江南道歉，今天《上海堡垒》官微又道歉了官微就未经授权就使用某博主原创素材进行电影宣传，第一天口碑扑街，接下来票房扑街，今天又爆抄袭，一部电影从头烂到尾，你觉得谁应该为这部电影背锅呢 追剧嗑瓜子的微博投票 
4404829885231500,2019-08-13,1012,334,144,娱乐捞饭,675,2622046,m,#上海堡垒道歉声明#上海堡垒怎么回事？这才上映多久，都道歉了几遍了 
4404015666480756,2019-08-11,99141,1355,370,娱乐圈吃瓜鹅,387,3469113,m,#上海堡垒票房#最近鹿晗主演的电影《上海堡垒》引发热议，组里有鹅问是电影毁了鹿晗，还是鹿晗毁了电影，你们怎么看？ 娱乐圈吃瓜鹅的微博投票 
4404046062637721,2019-08-11,2414,2078,327,新浪娱乐,3374,28914723,f,#上海堡垒导演滕华涛道歉#《上海堡垒》导演滕华涛@黄油小熊 发文谈影片受到的批评，表示道歉。他称“看到有网友说——《流浪地球》打开了中国科幻的一扇门，《上海堡垒》又给关上了，真的是非常难过。”他透露影片让投资人赔钱了，感谢演员、投资人和喜欢该片的观众的支持，“作为导演，我有着不可推卸 ...全文
4404010557302098,2019-08-11,5892,6343,585,鲜娱君,699,2635007,m,鹿晗舒淇主演的上海堡垒上映第三天，豆瓣评分跌至3.3，而票房成绩截止11日早上7点还没有突破1亿元！你觉得最终会收获多少票房呢？#上海堡垒票房# #上海堡垒导演道歉# 
4404066907941403,2019-08-11,184275,2709,453,娱乐八公,880,5584658,m,#上海堡垒导演滕华涛道歉# 鹿晗舒淇主演电影《上海堡垒》本身并不完美，但是绝对算不是烂片。有人故意操控舆论，简直太可怕了，所有付出都值得尊重，滕导不要放弃，你的道歉诚意满满，仅凭这一点，我会一直支持您，支持您的科幻电影。 娱乐八公的微博投票 
4403424256589301,2019-08-09,161660,2412,768,传媒挑战者,269,2373111,m,#上海堡垒#上海堡垒今日上映，看过的来发表下意见！！ 传媒挑战者的微博投票 
4404367912280444,2019-08-12,5272,4236,849,阳光八卦君,1182,2223457,m,#上海堡垒原著作者江南致歉# 真是一群很情绪化的团队，票房扑街，口碑低到尴尬。导演道歉，官博道歉，原著作者道歉。所谓的流量明星鹿晗也不过如此，演的角色不伦不类，军人还留个偶像发型，厚重刘海留的....戴军帽还怕发型压塌了，虚着带，看吐了#鹿晗# 
4405211244166787,2019-08-15,773,97,321,鹿晗吧_LuhanBar,274,2162968,m,鹿晗超话 #鹿晗上海堡垒# 以己点滴努力，圆孩子音乐梦想。“鹿晗音乐教室”在峙滩学校启用。公益路上，鹿晗先生从未缺席@M鹿M
4404028609397727,2019-08-11,178474,2534,341,壹周娱评,305,1478662,f,#鹿晗世界末日怎么过# 鹿晗的《上海堡垒》看了吗？鹿晗的贝雷帽和吴亦凡的贝雷帽，谁的更好看？ 壹周娱评的微博投票 
4405351136540639,2019-08-15,211,494,392,Rabbit每日爆料,61,2685576,m,龙族将拍真人电影，据说和上海堡垒是同一家公司 
4404255336822973,2019-08-12,4075,3809,462,娱乐榜姐,330,3181361,f,#上海堡垒原著作者江南致歉# 筹备了六年的电影，那些不喜欢电影的人，辜负了他们的等待。原著应该是没有问题的，为什么拍成了电影，大家就不喜欢了呢？是大家对鹿晗有偏见，还是因为电影真的不好看？真正看完了电影的网友，如果满分是10分，你觉得上海堡垒可以打几分呢？ 
4403826750999831,2019-08-10,49810,11775,2283,斯库里,1152,1120710,m,#上海堡垒# 说《上海堡垒》就一定无法避免提到《流浪地球》。实话说，《流浪地球》那剧情也就是一般，尤其是再被剪成如今这个鬼样子之后。可刘慈欣的那个原著，本来就很难拍成电影，能搞出如今的浪球来，那真的是很用心了！俩片子的差距就在这儿了，用心！我真是看不到《上海堡垒》在什么地方用心 ...全文
4404255336822973,2019-08-12,4075,3809,462,娱乐榜姐,330,3181361,f,#上海堡垒原著作者江南致歉# 筹备了六年的电影，那些不喜欢电影的人，辜负了他们的等待。原著应该是没有问题的，为什么拍成了电影，大家就不喜欢了呢？是大家对鹿晗有偏见，还是因为电影真的不好看？真正看完了电影的网友，如果满分是10分，你觉得上海堡垒可以打几分呢？ 
4403826750999831,2019-08-10,49810,11775,2283,斯库里,1152,1120710,m,#上海堡垒# 说《上海堡垒》就一定无法避免提到《流浪地球》。实话说，《流浪地球》那剧情也就是一般，尤其是再被剪成如今这个鬼样子之后。可刘慈欣的那个原著，本来就很难拍成电影，能搞出如今的浪球来，那真的是很用心了！俩片子的差距就在这儿了，用心！我真是看不到《上海堡垒》在什么地方用心 ...全文
4404071349618627,2019-08-11,4020,659,1120,影视剧未央,657,3505443,f,#鹿晗##鹿晗上海堡垒# &quot;风暴会过去 光不会吝啬你&quot;继续向前 没什么大不了[加油]@M鹿M 
4404070573437290,2019-08-11,3841,919,507,娱大蜀黍,312,2807912,m,#鹿晗# 自从回国发展之后，一路见证他的成长！他是音乐人也是演员！说实话，上海堡垒这部电影，鹿晗的演技真没什么问题，不能因为他身上有个“流量”的标签就带有色眼镜去看他，甚至去盲目的毁了一部电影。每个人的观点不同，都坦然接受。没关系，继续进步继续努力就好！ 
4403412991221592,2019-08-09,696329,15275,2250,娱鲤,428,2510960,f,#黄子韬 鹿晗# 鹿晗主演的电影《上海堡垒》豆瓣评分从开画的4.2分跌到了3.6分，路人评价都说烂片，黄子韬出于友情发文宣传鹿晗主演的上海堡垒，你觉得#上海堡垒# 这次票房会扑街吗？ 娱鲤的微博投票 
4404215356782412,2019-08-11,2866,732,510,娱扒怪,394,1861340,m,#上海堡垒# 感受一下来自路人对于《上海堡垒》的评价！请多一点善意少一点偏见，走到电影院看过之后再来公正的评价！不要盲目跟风为黑而黑！ 
4404160902580537,2019-08-11,26659,185,57,新浪湖南,4389,1407578,m,#科幻电影的成功因素#【你认为一部好的科幻电影最重要的是什么？】今年年初的《流浪地球》上映后，让不少影迷对国产科幻电影充满了期待，然而被认为接力棒的《上海堡垒》于近日上映后，口碑和票房却相差甚远，#上海堡垒导演道歉#了，你认为一部好的科幻电影最重要的是什么？  新浪湖南的微博投票  ...全文
4405259969174595,2019-08-15,265,445,98,新浪电影,1770,27069818,m,由滕华涛执导，鹿晗、舒淇等主演的国产科幻片《上海堡垒》上映6天，目前票房1.17亿。据中国企业家报道，该片投资金额约为3.6亿元，按猫眼预测票房(1.38亿元)计算，投资者将面临巨大损失，而主要出品方华视娱乐或成最大输家。电影《上海堡垒》出品方包括华视娱乐、中国电影、天津北方电影集团、北京聚 ...全文
4404218653489278,2019-08-11,3409,2211,537,剧综指南,227,2193448,f,#上海堡垒原著作者江南致歉#《上海堡垒》原作者江南为电影道歉，表示辜负了读者的期待。讲道理电影质量差和小说作者关系不大吧 
4403457035055293,2019-08-09,28796,3716,4410,鹿晗工作室,29,4364256,m,鹿晗超话#电影上海堡垒# 灰鹰小队江洋报到第一天，深圳堡垒呼叫上海堡垒！ 
4404605427777449,2019-08-12,14740,4168,939,新浪电影,1770,27069818,m,#上海堡垒宣传素材涉抄袭#《上海堡垒》在口碑争议之后，不得不面对宣传素材涉嫌抄袭的质疑——博主@_Shawn_Wang_ 表示该片在微博宣传时盗用其原创素材，并po出官微、导演的微博截图与自己的素材进行对比。新浪电影就此事求证《上海堡垒》片方，但尚未得到答复。 
4404054458995779,2019-08-11,418666,5999,796,中国日报,867,42841390,m,【投票：你认为一部好的科幻电影最重要的是什么？】今年年初的《流浪地球》上映后，让不少影迷对国产科幻电影充满了期待，然而被认为接力棒的《上海堡垒》于近日上映后，口碑和票房却相差甚远，在某网站的评分不到4分。#上海堡垒导演道歉# 中国日报的微博投票 
4404068267242655,2019-08-11,360061,4409,675,财经网,944,34106211,m,【投票：你觉得#上海堡垒票房#为什么不太行？】#上海堡垒导演道歉#由鹿晗、舒淇主演的电影《上海堡垒》目前豆瓣评分仅3.3，排片仅有10.5%，上座率更是只有2.4%，上映三天票房刚刚破亿。今晨，《上海堡垒》导演发微博道歉，称“谢谢所有观众的批评”。你觉得《上海堡垒》票房为什么不太行？  ...全文
4404802588931496,2019-08-13,49150,462,96,影视圈老顽童,707,4776731,m,#上海堡垒道歉声明#浅谈《上海堡垒》急速下滑，导演熬夜致歉声明到底是谁的错？编剧 特效 导演 演员？ 
4405297558932016,2019-08-15,1967,623,1574,M鹿晗的柠檬精M,2746,567,f,鹿晗超话央视6台评论了上海堡垒，我录了屏，这是上，应该还有下 M鹿晗的柠檬精M的微博视频 
4403676288291534,2019-08-10,44229,3991,4391,新浪娱乐,3374,28914723,f,#粉丝叫错鹿晗电影角色名#《上海堡垒》深圳路演， 有现场粉丝向鹿晗@M鹿M 表白，激动嘴瓢将“江洋我爱你”喊成“sunyang我爱你”小鹿在疯狂憋笑后开玩笑说：“你是不是走错厅了”你有get#引起爱豆注意的好方法#吗？  新浪娱乐的微博视频 （视频cr：汀野白聿） 
4404971325995532,2019-08-13,2474,1543,216,娱蜀黍,509,3805722,m,鹿晗和舒淇主演的科幻电影《上海堡垒》微博讨论热度惊人获微博电影榜周榜Top1！🏆 能在有大热电影上映时获得电影榜冠军实属不易，期待电影票房走向越来越好。 
4404092698693640,2019-08-11,2651,269,41,新浪娱乐,3374,28914723,f,#午间娱乐播报##上海堡垒导演道歉# 称影片赔钱了 《上海堡垒》导演滕华涛道歉 杨幂终止与范思哲合作:中国领土完整不可侵犯杨幂发声明终止与范思哲合作 麦莉锤弟分手 结婚仅8个月 麦莉锤弟离婚  徐冬冬尹子维分手  徐冬冬尹子维分手 郑爽首度节目中评价男友 张恒自曝曾不喜欢她 张恒自曝初识不是很喜欢郑爽 
4404608531061817,2019-08-12,3132,1756,269,新浪娱乐,3374,28914723,f,#上海堡垒宣传素材涉抄袭# 12日，博主@_Shawn_Wang_ 发文维权，称电影《上海堡垒》在微博宣传时盗用其拍摄的原创视频素材，并po出官微、导演的微博截图与自己的素材进行对比，引发网友讨论。新浪娱乐就此事求证《上海堡垒》片方，但尚未得到答复。 
4404751922066115,2019-08-13,9530,2920,651,instasize头像,68,866919,f,我翻了1000条《上海堡垒》的一星差评，挑出了这16条，笑了一整天 
4403873324096037,2019-08-10,3209,2707,311,娱乐榜姐,330,3181361,f,#上海堡垒官博# 秒删？这应该是被盗号了吧，这部电影到底得罪了谁，从一开播就被恶意评分，到现在有可能又被盗号了，真的是太过分了好的中国科幻难道不值得被支持吗？心疼上海堡垒 
4403540405318081,2019-08-10,25096,2910,3100,鹿晗工作室,29,4364256,m,鹿晗超话#电影上海堡垒# 江洋路演第四站深圳圆满结束，好好睡，晚安。鹿晗工作室的微博视频 
